SalesKey,DateKey,Chain_ID,Zone,SKU_Code,Ordered_Qty,Delivered_Qty,Actual_Qty,Actual_Revenue,Base_COGS,Logistics_Cost,Scheme_Adjustment,Promo_Cost,CM2_Provisional,Metric_Type
1875,202609,CH03,East,SKU-202,273,250,250,60673.73,35000.0,4853.9,1303.46,1688.49,25673.73,Actual
1876,202609,CH03,East,SKU-203,258,249,249,35939.96,21165.0,2875.2,1127.9,634.24,14774.96,Actual
1877,202609,CH03,East,SKU-301,280,261,261,39960.76,24795.0,3196.86,1250.63,775.64,15165.76,Actual
1878,202609,CH03,East,SKU-302,247,222,222,18214.34,12210.0,1457.15,453.64,438.81,6004.34,Actual
1879,202609,CH03,East,SKU-303,226,207,207,39187.86,25875.0,3135.03,926.02,0,13312.86,Actual
1880,202609,CH03,East,SKU-401,271,250,250,82855.3,55000.0,6628.42,2445.77,0,27855.3,Actual
1881,202609,CH03,East,SKU-402,288,269,269,38172.98,22865.0,3053.84,990.85,729.8,15307.98,Actual
1882,202609,CH03,West,SKU-101,221,211,211,38562.12,25320.0,1928.11,823.96,0,13242.12,Actual
1883,202609,CH03,West,SKU-102,288,277,277,85501.06,49860.0,4275.05,3365.08,0,35641.06,Actual
1884,202609,CH03,West,SKU-103,249,227,227,33667.56,21565.0,1683.38,971.7,448.28,12102.56,Actual
1885,202609,CH03,West,SKU-201,254,242,242,25347.7,15730.0,1267.38,565.85,0,9617.7,Actual
1886,202609,CH03,West,SKU-202,252,242,242,58681.95,33880.0,2934.1,2315.02,630.9,24801.95,Actual
1887,202609,CH03,West,SKU-203,240,220,220,27177.58,18700.0,1358.88,912.5,397.38,8477.58,Actual
1888,202609,CH03,West,SKU-301,250,232,232,36545.13,22040.0,1827.26,1003.14,698.55,14505.13,Actual
1889,202609,CH03,West,SKU-302,233,225,225,19295.67,12375.0,964.78,677.88,428.56,6920.67,Actual
1890,202609,CH03,West,SKU-303,244,229,229,48171.45,28625.0,2408.57,1179.96,669.75,19546.45,Actual
1891,202609,CH03,West,SKU-401,232,218,218,72836.67,47960.0,3641.83,2114.52,1572.71,24876.67,Actual
1892,202609,CH03,West,SKU-402,271,244,244,32879.6,20740.0,1643.98,938.02,727.42,12139.6,Actual
1893,202609,CH04,North,SKU-101,253,240,240,43091.21,28800.0,2585.47,1019.24,0,14291.21,Actual
1894,202609,CH04,North,SKU-102,262,236,236,70642.91,42480.0,4238.57,1989.11,1702.54,28162.91,Actual
1895,202609,CH04,North,SKU-103,236,223,223,34727.17,21185.0,2083.63,940.1,0,13542.17,Actual
1896,202609,CH04,North,SKU-201,249,238,238,24624.2,15470.0,1477.45,706.07,0,9154.2,Actual
1897,202609,CH04,North,SKU-202,235,217,217,44103.9,30380.0,2646.23,1542.68,0,13723.9,Actual
1898,202609,CH04,North,SKU-203,265,249,249,36778.7,21165.0,2206.72,1410.08,887.67,15613.7,Actual
1899,202609,CH04,North,SKU-301,261,235,235,33844.64,22325.0,2030.68,1161.63,0,11519.64,Actual
1900,202609,CH04,North,SKU-302,243,234,234,19970.13,12870.0,1198.21,451.6,268.95,7100.13,Actual
1901,202609,CH04,North,SKU-303,243,233,233,45278.04,29125.0,2716.68,993.36,770.83,16153.04,Actual
1902,202609,CH04,North,SKU-401,268,262,262,99873.0,57640.0,5992.38,2174.37,0,42233.0,Actual
1903,202609,CH04,North,SKU-402,240,227,227,32471.89,19295.0,1948.31,1067.91,0,13176.89,Actual
1904,202609,CH04,South,SKU-101,263,251,251,51202.88,30120.0,2560.14,1615.29,0,21082.88,Actual
1905,202609,CH04,South,SKU-102,273,255,255,69332.41,45900.0,3466.62,2071.71,769.89,23432.41,Actual
1906,202609,CH04,South,SKU-103,288,270,270,42559.46,25650.0,2127.97,873.01,0,16909.46,Actual
1907,202609,CH04,South,SKU-201,278,255,255,26640.62,16575.0,1332.03,597.61,460.03,10065.62,Actual
1908,202609,CH04,South,SKU-202,238,225,225,54807.57,31500.0,2740.38,2071.65,1261.54,23307.57,Actual
1909,202609,CH04,South,SKU-203,249,241,241,32600.04,20485.0,1630.0,842.11,0,12115.04,Actual
1910,202609,CH04,South,SKU-301,229,222,222,34297.08,21090.0,1714.85,1329.24,379.76,13207.08,Actual
1911,202609,CH04,South,SKU-302,250,240,240,21618.4,13200.0,1080.92,553.69,0,8418.4,Actual
1912,202609,CH04,South,SKU-303,253,244,244,45455.04,30500.0,2272.75,1460.12,0,14955.04,Actual
1913,202609,CH04,South,SKU-401,285,268,268,87404.89,58960.0,4370.24,1898.1,0,28444.89,Actual
1914,202609,CH04,South,SKU-402,299,281,281,40032.48,23885.0,2001.62,1095.79,0,16147.48,Actual
1915,202609,CH04,East,SKU-101,220,202,202,39403.72,24240.0,3152.3,1505.4,0,15163.72,Actual
1916,202609,CH04,East,SKU-102,241,218,218,63299.17,39240.0,5063.93,2446.08,0,24059.17,Actual
1917,202609,CH04,East,SKU-103,244,231,231,34369.98,21945.0,2749.6,1040.48,821.13,12424.98,Actual
1918,202609,CH04,East,SKU-201,216,195,195,21493.87,12675.0,1719.51,797.63,0,8818.87,Actual
1919,202609,CH04,East,SKU-202,225,213,213,46466.61,29820.0,3717.33,1071.42,0,16646.61,Actual
1920,202609,CH04,East,SKU-203,220,203,203,25681.59,17255.0,2054.53,777.84,0,8426.59,Actual
1921,202609,CH04,East,SKU-301,254,240,240,37548.68,22800.0,3003.89,1060.21,0,14748.68,Actual
1922,202609,CH04,East,SKU-302,249,228,228,21351.23,12540.0,1708.1,429.47,0,8811.23,Actual
1923,202609,CH04,East,SKU-303,257,248,248,53228.07,31000.0,4258.25,1146.24,0,22228.07,Actual
1924,202609,CH04,East,SKU-401,227,209,209,75074.62,45980.0,6005.97,2577.76,0,29094.62,Actual
1925,202609,CH04,East,SKU-402,254,243,243,30106.96,20655.0,2408.56,731.45,803.54,9451.96,Actual
1926,202609,CH04,West,SKU-101,246,238,238,48891.42,28560.0,2444.57,1341.11,0,20331.42,Actual
1927,202609,CH04,West,SKU-102,235,215,215,61143.06,38700.0,3057.15,2328.85,0,22443.06,Actual
1928,202609,CH04,West,SKU-103,235,223,223,30847.14,21185.0,1542.36,1025.16,500.37,9662.14,Actual
1929,202609,CH04,West,SKU-201,241,218,218,23437.85,14170.0,1171.89,904.29,338.69,9267.85,Actual
1930,202609,CH04,West,SKU-202,263,255,255,52630.87,35700.0,2631.54,1956.55,0,16930.87,Actual
1931,202609,CH04,West,SKU-203,246,238,238,32714.33,20230.0,1635.72,860.42,0,12484.33,Actual
1932,202609,CH04,West,SKU-301,251,243,243,35924.22,23085.0,1796.21,837.67,0,12839.22,Actual
1933,202609,CH04,West,SKU-302,231,211,211,19116.32,11605.0,955.82,531.71,0,7511.32,Actual
1934,202609,CH04,West,SKU-303,284,272,272,56117.28,34000.0,2805.86,1625.3,1613.4,22117.28,Actual
1935,202609,CH04,West,SKU-401,261,249,249,88787.45,54780.0,4439.37,2827.33,2448.22,34007.45,Actual
1936,202609,CH04,West,SKU-402,243,219,219,28185.93,18615.0,1409.3,587.97,772.33,9570.93,Actual
1937,202609,CH05,North,SKU-101,258,249,249,48835.66,29880.0,2930.14,1445.8,0,18955.66,Actual
1938,202609,CH05,North,SKU-102,271,259,259,80559.93,46620.0,4833.6,2025.56,1714.45,33939.93,Actual
1939,202609,CH05,North,SKU-103,251,232,232,35867.3,22040.0,2152.04,754.9,0,13827.3,Actual
1940,202609,CH05,North,SKU-201,285,271,271,30175.83,17615.0,1810.55,818.96,611.17,12560.83,Actual
1941,202609,CH05,North,SKU-202,238,226,226,54649.35,31640.0,3278.96,2110.85,0,23009.35,Actual
1942,202609,CH05,North,SKU-203,245,221,221,31198.78,18785.0,1871.93,1189.84,0,12413.78,Actual
1943,202609,CH05,North,SKU-301,249,227,227,34934.01,21565.0,2096.04,1026.48,930.03,13369.01,Actual
1944,202609,CH05,North,SKU-302,261,247,247,23550.37,13585.0,1413.02,590.94,670.78,9965.37,Actual
1945,202609,CH05,North,SKU-303,264,257,257,53285.48,32125.0,3197.13,1824.91,0,21160.48,Actual
1946,202609,CH05,North,SKU-401,244,227,227,73016.45,49940.0,4380.99,2053.69,973.8,23076.45,Actual
1947,202609,CH05,North,SKU-402,257,238,238,35330.91,20230.0,2119.85,1130.15,0,15100.91,Actual
1948,202609,CH05,South,SKU-101,281,269,269,53755.68,32280.0,2687.78,1170.77,1463.5,21475.68,Actual
1949,202609,CH05,South,SKU-102,266,240,240,63820.45,43200.0,3191.02,1703.68,0,20620.45,Actual
1950,202609,CH05,South,SKU-103,250,243,243,35326.98,23085.0,1766.35,966.73,0,12241.98,Actual
1951,202609,CH05,South,SKU-201,212,197,197,20607.51,12805.0,1030.38,525.01,260.2,7802.51,Actual
1952,202609,CH05,South,SKU-202,242,231,231,52889.2,32340.0,2644.46,1472.47,1486.11,20549.2,Actual
1953,202609,CH05,South,SKU-203,253,246,246,34376.08,20910.0,1718.8,1233.79,371.27,13466.08,Actual
1954,202609,CH05,South,SKU-301,242,231,231,33890.88,21945.0,1694.54,1237.88,834.63,11945.88,Actual
1955,202609,CH05,South,SKU-302,271,259,259,22203.02,14245.0,1110.15,490.28,0,7958.02,Actual
1956,202609,CH05,South,SKU-303,264,251,251,48244.93,31375.0,2412.25,1584.0,684.58,16869.93,Actual
1957,202609,CH05,South,SKU-401,253,238,238,90502.43,52360.0,4525.12,3174.47,0,38142.43,Actual
1958,202609,CH05,South,SKU-402,247,229,229,29420.19,19465.0,1471.01,961.59,0,9955.19,Actual
1959,202609,CH05,East,SKU-101,268,259,259,49242.62,31080.0,3939.41,1748.76,0,18162.62,Actual
1960,202609,CH05,East,SKU-102,240,226,226,67271.03,40680.0,5381.68,1563.69,0,26591.03,Actual
1961,202609,CH05,East,SKU-103,241,235,235,36980.3,22325.0,2958.42,1306.89,0,14655.3,Actual
1962,202609,CH05,East,SKU-201,283,255,255,27869.96,16575.0,2229.6,931.28,0,11294.96,Actual
1963,202609,CH05,East,SKU-202,249,241,241,57652.26,33740.0,4612.18,1178.76,1279.31,23912.26,Actual
1964,202609,CH05,East,SKU-203,244,225,225,32505.08,19125.0,2600.41,1263.18,441.83,13380.08,Actual
1965,202609,CH05,East,SKU-301,258,238,238,34495.14,22610.0,2759.61,1265.83,0,11885.14,Actual
1966,202609,CH05,East,SKU-302,263,237,237,20988.79,13035.0,1679.1,507.4,413.82,7953.79,Actual
1967,202609,CH05,East,SKU-303,224,218,218,45382.2,27250.0,3630.58,1537.07,1307.37,18132.2,Actual
1968,202609,CH05,East,SKU-401,252,239,239,91651.74,52580.0,7332.14,1889.47,2243.27,39071.74,Actual
1969,202609,CH05,East,SKU-402,275,262,262,36192.09,22270.0,2895.37,1440.58,427.55,13922.09,Actual
1970,202609,CH05,West,SKU-101,258,244,244,48078.55,29280.0,2403.93,1109.13,0,18798.55,Actual
1971,202609,CH05,West,SKU-102,235,216,216,57871.67,38880.0,2893.58,2124.17,0,18991.67,Actual
1972,202609,CH05,West,SKU-103,242,222,222,36535.09,21090.0,1826.75,1015.4,0,15445.09,Actual
1973,202609,CH05,West,SKU-201,255,248,248,27734.4,16120.0,1386.72,985.48,0,11614.4,Actual
1974,202609,CH05,West,SKU-202,237,215,215,47110.48,30100.0,2355.52,1611.54,1094.03,17010.48,Actual
1975,202609,CH05,West,SKU-203,238,222,222,31142.67,18870.0,1557.13,897.71,352.3,12272.67,Actual
1976,202609,CH05,West,SKU-301,245,228,228,37353.82,21660.0,1867.69,1063.53,0,15693.82,Actual
1977,202609,CH05,West,SKU-302,239,226,226,20991.68,12430.0,1049.58,466.26,0,8561.68,Actual
1978,202609,CH05,West,SKU-303,256,241,241,48292.33,30125.0,2414.62,1812.12,0,18167.33,Actual
1979,202609,CH05,West,SKU-401,248,240,240,80218.51,52800.0,4010.93,1878.73,0,27418.51,Actual
1980,202609,CH05,West,SKU-402,247,231,231,33025.9,19635.0,1651.29,892.45,568.77,13390.9,Actual
1981,202609,CH06,North,SKU-101,269,261,261,52159.09,31320.0,3129.55,1983.86,864.29,20839.09,Actual
1982,202609,CH06,North,SKU-102,287,278,278,78215.06,50040.0,4692.9,1993.92,0,28175.06,Actual
1983,202609,CH06,North,SKU-103,239,223,223,34609.81,21185.0,2076.59,1195.24,965.55,13424.81,Actual
1984,202609,CH06,North,SKU-201,258,237,237,26647.64,15405.0,1598.86,612.84,0,11242.64,Actual
1985,202609,CH06,North,SKU-202,224,204,204,42386.72,28560.0,2543.2,1102.08,662.63,13826.72,Actual
1986,202609,CH06,North,SKU-203,255,234,234,33383.47,19890.0,2003.01,831.46,0,13493.47,Actual
1987,202609,CH06,North,SKU-301,295,270,270,43961.95,25650.0,2637.72,1712.13,0,18311.95,Actual
1988,202609,CH06,North,SKU-302,243,230,230,21026.02,12650.0,1261.56,554.22,443.16,8376.02,Actual
1989,202609,CH06,North,SKU-303,261,244,244,44327.47,30500.0,2659.65,1003.43,1032.25,13827.47,Actual
1990,202609,CH06,North,SKU-401,236,222,222,73714.27,48840.0,4422.86,1645.38,0,24874.27,Actual
1991,202609,CH06,North,SKU-402,288,260,260,36742.21,22100.0,2204.53,814.33,741.37,14642.21,Actual
1992,202609,CH06,South,SKU-101,248,238,238,49507.35,28560.0,2475.37,1586.32,945.55,20947.35,Actual
1993,202609,CH06,South,SKU-102,243,229,229,67224.57,41220.0,3361.23,1656.28,0,26004.57,Actual
1994,202609,CH06,South,SKU-103,241,233,233,32857.02,22135.0,1642.85,675.3,0,10722.02,Actual
1995,202609,CH06,South,SKU-201,267,255,255,28442.19,16575.0,1422.11,662.52,0,11867.19,Actual
1996,202609,CH06,South,SKU-202,253,245,245,51569.02,34300.0,2578.45,1447.57,0,17269.02,Actual
1997,202609,CH06,South,SKU-203,245,237,237,31525.31,20145.0,1576.27,859.46,0,11380.31,Actual
1998,202609,CH06,South,SKU-301,231,215,215,34902.29,20425.0,1745.11,701.1,540.2,14477.29,Actual
1999,202609,CH06,South,SKU-302,254,230,230,18848.71,12650.0,942.44,724.58,0,6198.71,Actual
2000,202609,CH06,South,SKU-303,262,244,244,51263.06,30500.0,2563.15,1802.88,893.83,20763.06,Actual
2001,202609,CH06,South,SKU-401,237,231,231,80087.32,50820.0,4004.37,2161.53,0,29267.32,Actual
2002,202609,CH06,South,SKU-402,237,230,230,30887.48,19550.0,1544.37,895.81,0,11337.48,Actual
2003,202609,CH06,East,SKU-101,262,239,239,43546.0,28680.0,3483.68,1241.44,0,14866.0,Actual
2004,202609,CH06,East,SKU-102,262,241,241,71862.82,43380.0,5749.03,2129.2,782.44,28482.82,Actual
2005,202609,CH06,East,SKU-103,246,234,234,33365.85,22230.0,2669.27,1075.77,0,11135.85,Actual
2006,202609,CH06,East,SKU-201,264,252,252,27503.49,16380.0,2200.28,727.64,0,11123.49,Actual
2007,202609,CH06,East,SKU-202,252,244,244,54169.88,34160.0,4333.59,1539.72,1451.28,20009.88,Actual
2008,202609,CH06,East,SKU-203,254,238,238,32860.23,20230.0,2628.82,919.19,0,12630.23,Actual
2009,202609,CH06,East,SKU-301,228,207,207,28943.51,19665.0,2315.48,819.63,0,9278.51,Actual
2010,202609,CH06,East,SKU-302,241,231,231,19854.25,12705.0,1588.34,607.64,0,7149.25,Actual
2011,202609,CH06,East,SKU-303,260,245,245,53060.0,30625.0,4244.8,1943.4,0,22435.0,Actual
2012,202609,CH06,East,SKU-401,244,219,219,79598.83,48180.0,6367.91,2348.63,0,31418.83,Actual
2013,202609,CH06,East,SKU-402,234,219,219,32461.32,18615.0,2596.91,1179.97,0,13846.32,Actual
2014,202609,CH06,West,SKU-101,250,242,242,50213.85,29040.0,2510.69,1793.44,799.66,21173.85,Actual
2015,202609,CH06,West,SKU-102,252,236,236,67253.27,42480.0,3362.66,2463.68,0,24773.27,Actual
2016,202609,CH06,West,SKU-103,273,264,264,36499.21,25080.0,1824.96,857.2,0,11419.21,Actual
2017,202609,CH06,West,SKU-201,256,250,250,25510.09,16250.0,1275.5,561.58,0,9260.09,Actual
2018,202609,CH06,West,SKU-202,246,238,238,57361.26,33320.0,2868.06,1419.92,0,24041.26,Actual
2019,202609,CH06,West,SKU-203,223,212,212,27947.41,18020.0,1397.37,576.9,0,9927.41,Actual
2020,202609,CH06,West,SKU-301,230,222,222,31924.17,21090.0,1596.21,675.89,0,10834.17,Actual
2021,202609,CH06,West,SKU-302,247,234,234,19366.76,12870.0,968.34,668.58,0,6496.76,Actual
2022,202609,CH06,West,SKU-303,241,224,224,45668.71,28000.0,2283.44,1422.71,0,17668.71,Actual
2023,202609,CH06,West,SKU-401,253,234,234,80865.8,51480.0,4043.29,2265.7,0,29385.8,Actual
2024,202609,CH06,West,SKU-402,263,242,242,35629.19,20570.0,1781.46,1008.81,0,15059.19,Actual
2025,202609,CH07,North,SKU-101,264,238,238,46098.94,28560.0,2765.94,1289.48,0,17538.94,Actual
2026,202609,CH07,North,SKU-102,241,223,223,66346.21,40140.0,3980.77,2048.15,0,26206.21,Actual
2027,202609,CH07,North,SKU-103,232,209,209,30786.51,19855.0,1847.19,984.08,0,10931.51,Actual
2028,202609,CH07,North,SKU-201,269,255,255,27713.58,16575.0,1662.81,762.48,355.32,11138.58,Actual
2029,202609,CH07,North,SKU-202,260,234,234,54242.58,32760.0,3254.55,1319.43,0,21482.58,Actual
2030,202609,CH07,North,SKU-203,220,199,199,28365.5,16915.0,1701.93,1042.91,0,11450.5,Actual
2031,202609,CH07,North,SKU-301,252,228,228,37719.17,21660.0,2263.15,1434.25,472.32,16059.17,Actual
2032,202609,CH07,North,SKU-302,245,230,230,21781.73,12650.0,1306.9,694.45,0,9131.73,Actual
2033,202609,CH07,North,SKU-303,260,250,250,46451.67,31250.0,2787.1,1376.15,0,15201.67,Actual
2034,202609,CH07,North,SKU-401,248,241,241,84978.52,53020.0,5098.71,2631.28,2469.78,31958.52,Actual
2035,202609,CH07,North,SKU-402,233,222,222,31959.59,18870.0,1917.58,1027.13,0,13089.59,Actual
2036,202609,CH07,South,SKU-101,253,230,230,46823.23,27600.0,2341.16,1731.14,855.99,19223.23,Actual
2037,202609,CH07,South,SKU-102,238,229,229,65111.42,41220.0,3255.57,1645.24,0,23891.42,Actual
2038,202609,CH07,South,SKU-103,226,211,211,30725.43,20045.0,1536.27,667.99,0,10680.43,Actual
2039,202609,CH07,South,SKU-201,240,228,228,22162.96,14820.0,1108.15,849.92,522.97,7342.96,Actual
2040,202609,CH07,South,SKU-202,266,258,258,55090.93,36120.0,2754.55,1889.74,0,18970.93,Actual
2041,202609,CH07,South,SKU-203,256,231,231,30910.6,19635.0,1545.53,1103.16,728.69,11275.6,Actual
2042,202609,CH07,South,SKU-301,249,229,229,33738.7,21755.0,1686.93,1263.71,0,11983.7,Actual
2043,202609,CH07,South,SKU-302,265,243,243,19903.43,13365.0,995.17,659.29,0,6538.43,Actual
2044,202609,CH07,South,SKU-303,245,236,236,51182.1,29500.0,2559.11,1410.11,1319.15,21682.1,Actual
2045,202609,CH07,South,SKU-401,243,226,226,72592.09,49720.0,3629.6,2763.67,1072.89,22872.09,Actual
2046,202609,CH07,South,SKU-402,242,220,220,32263.87,18700.0,1613.19,1001.33,499.48,13563.87,Actual
2047,202609,CH07,East,SKU-101,219,198,198,35275.69,23760.0,2822.06,1242.1,695.33,11515.69,Actual
2048,202609,CH07,East,SKU-102,243,236,236,73434.5,42480.0,5874.76,2519.8,2033.67,30954.5,Actual
2049,202609,CH07,East,SKU-103,241,228,228,35394.9,21660.0,2831.59,1048.89,637.57,13734.9,Actual
2050,202609,CH07,East,SKU-201,247,224,224,22289.45,14560.0,1783.16,602.9,0,7729.45,Actual
2051,202609,CH07,East,SKU-202,245,227,227,53849.23,31780.0,4307.94,1702.09,0,22069.23,Actual
2052,202609,CH07,East,SKU-203,221,209,209,30500.87,17765.0,2440.07,1189.71,0,12735.87,Actual
2053,202609,CH07,East,SKU-301,240,228,228,37895.98,21660.0,3031.68,1360.57,0,16235.98,Actual
2054,202609,CH07,East,SKU-302,264,255,255,22752.49,14025.0,1820.2,768.18,0,8727.49,Actual
2055,202609,CH07,East,SKU-303,231,208,208,44762.82,26000.0,3581.03,1092.03,724.77,18762.82,Actual
2056,202609,CH07,East,SKU-401,255,232,232,77350.14,51040.0,6188.01,1913.33,0,26310.14,Actual
2057,202609,CH07,East,SKU-402,250,234,234,34494.84,19890.0,2759.59,730.46,0,14604.84,Actual
2058,202609,CH07,West,SKU-101,261,240,240,47406.14,28800.0,2370.31,1489.26,1206.16,18606.14,Actual
2059,202609,CH07,West,SKU-102,279,261,261,72840.47,46980.0,3642.02,2807.53,0,25860.47,Actual
2060,202609,CH07,West,SKU-103,274,257,257,36368.07,24415.0,1818.4,804.91,615.04,11953.07,Actual
2061,202609,CH07,West,SKU-201,231,226,226,25484.93,14690.0,1274.25,700.96,560.17,10794.93,Actual
2062,202609,CH07,West,SKU-202,269,250,250,57990.43,35000.0,2899.52,1398.9,1047.02,22990.43,Actual
2063,202609,CH07,West,SKU-203,222,205,205,26587.46,17425.0,1329.37,596.13,0,9162.46,Actual
2064,202609,CH07,West,SKU-301,270,255,255,39284.33,24225.0,1964.22,1108.21,0,15059.33,Actual
2065,202609,CH07,West,SKU-302,234,212,212,17351.44,11660.0,867.57,593.47,0,5691.44,Actual
2066,202609,CH07,West,SKU-303,235,219,219,43596.56,27375.0,2179.83,1489.76,0,16221.56,Actual
2067,202609,CH07,West,SKU-401,256,236,236,86406.11,51920.0,4320.31,2285.15,1620.97,34486.11,Actual
2068,202609,CH07,West,SKU-402,266,240,240,29614.24,20400.0,1480.71,736.84,363.84,9214.24,Actual
2069,202609,CH08,North,SKU-101,251,230,230,46120.29,27600.0,2767.22,1290.72,0,18520.29,Actual
2070,202609,CH08,North,SKU-102,250,243,243,74433.95,43740.0,4466.04,2246.78,0,30693.95,Actual
2071,202609,CH08,North,SKU-103,259,238,238,36618.86,22610.0,2197.13,1048.56,0,14008.86,Actual
2072,202609,CH08,North,SKU-201,256,230,230,21911.55,14950.0,1314.69,447.94,222.77,6961.55,Actual
2073,202609,CH08,North,SKU-202,227,222,222,47128.67,31080.0,2827.72,1231.01,0,16048.67,Actual
2074,202609,CH08,North,SKU-203,229,218,218,31637.89,18530.0,1898.27,820.11,0,13107.89,Actual
2075,202609,CH08,North,SKU-301,253,241,241,38198.74,22895.0,2291.92,1429.25,0,15303.74,Actual
2076,202609,CH08,North,SKU-302,271,257,257,22318.56,14135.0,1339.11,811.6,0,8183.56,Actual
2077,202609,CH08,North,SKU-303,234,214,214,45785.54,26750.0,2747.13,1352.32,0,19035.54,Actual
2078,202609,CH08,North,SKU-401,230,213,213,70437.17,46860.0,4226.23,1934.86,0,23577.17,Actual
2079,202609,CH08,North,SKU-402,228,205,205,25536.75,17425.0,1532.2,564.53,748.47,8111.75,Actual
2080,202609,CH08,South,SKU-101,282,259,259,46573.43,31080.0,2328.67,1411.68,0,15493.43,Actual
2081,202609,CH08,South,SKU-102,253,233,233,70332.83,41940.0,3516.64,2703.78,1627.11,28392.83,Actual
2082,202609,CH08,South,SKU-103,247,228,228,36721.81,21660.0,1836.09,983.93,0,15061.81,Actual
2083,202609,CH08,South,SKU-201,281,263,263,25003.92,17095.0,1250.2,900.75,635.93,7908.92,Actual
2084,202609,CH08,South,SKU-202,277,262,262,54287.11,36680.0,2714.36,1930.88,644.2,17607.11,Actual
2085,202609,CH08,South,SKU-203,233,226,226,31275.72,19210.0,1563.79,1045.02,0,12065.72,Actual
2086,202609,CH08,South,SKU-301,274,267,267,39170.47,25365.0,1958.52,1008.98,1088.39,13805.47,Actual
2087,202609,CH08,South,SKU-302,272,247,247,21994.67,13585.0,1099.73,673.9,0,8409.67,Actual
2088,202609,CH08,South,SKU-303,243,236,236,49484.44,29500.0,2474.22,1004.37,0,19984.44,Actual
2089,202609,CH08,South,SKU-401,264,238,238,77198.73,52360.0,3859.94,2514.74,0,24838.73,Actual
2090,202609,CH08,South,SKU-402,245,236,236,32844.79,20060.0,1642.24,1272.26,0,12784.79,Actual
2091,202609,CH08,East,SKU-101,265,256,256,50395.37,30720.0,4031.63,1502.4,722.35,19675.37,Actual
2092,202609,CH08,East,SKU-102,233,211,211,63254.6,37980.0,5060.37,1573.57,1009.39,25274.6,Actual
2093,202609,CH08,East,SKU-103,253,228,228,35791.03,21660.0,2863.28,804.54,715.26,14131.03,Actual
2094,202609,CH08,East,SKU-201,242,235,235,22455.91,15275.0,1796.47,759.83,0,7180.91,Actual
2095,202609,CH08,East,SKU-202,228,217,217,52935.99,30380.0,4234.88,1500.69,1272.3,22555.99,Actual
2096,202609,CH08,East,SKU-203,262,244,244,33046.35,20740.0,2643.71,668.22,0,12306.35,Actual
